id,nome,categoria,endereco_rua,numero,bairro,endereco_formatado,latitude,longitude,cuisine,site
7285984486,Restaurante Cocina Indiana Italana,Restaurante,,,,Endereço não disponível no OSM (Apenas Coordenadas),38.6975582,-9.1943004,indian,
7289896812,Sem Nome Registrado,Fast Food/Lanchonete,Rua Herval,532,,"Rua Herval, 532",-23.5412406,-46.5901215,Não especificada,
7814358777,34,Salão de Dança/Forró,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4698412,-48.4499918,Não especificada,
7814358784,Sem Nome Registrado,Restaurante,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4696216,-48.4496179,pizza,
7814364385,Sem Nome Registrado,Pub/Bar,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4702628,-48.4502047,Não especificada,
7814364387,Sem Nome Registrado,Restaurante,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4693851,-48.4497283,pizza,
7814364403,mercadinho do cabeludo,Loja de Conveniência,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4637072,-48.4464607,Não especificada,
7814364404,Sem Nome Registrado,Pub/Bar,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4637442,-48.4465038,Não especificada,
7814364408,churrasco e peixe frito,Restaurante,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4632514,-48.4462142,steak_house,
7814364417,Sem Nome Registrado,Pub/Bar,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4559332,-48.4460109,Não especificada,
7814364418,Sem Nome Registrado,Pub/Bar,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4560625,-48.4459369,Não especificada,
7814364422,recarga de celulares,Loja de Conveniência,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4623812,-48.4550399,Não especificada,
7814364429,Sem Nome Registrado,Pub/Bar,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4620273,-48.4544659,Não especificada,
7814364439,recarga de celular,Loja de Conveniência,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.461668,-48.454305,Não especificada,
7817869843,Loja de recarga de celulares,Loja de Conveniência,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4591723,-48.4533513,Não especificada,
7817869857,Sem Nome Registrado,Restaurante,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4583016,-48.4530258,Não especificada,
7817869883,Sem Nome Registrado,Pub/Bar,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4578386,-48.4540205,Não especificada,
7817871893,Sem Nome Registrado,Pub/Bar,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4644429,-48.4544547,Não especificada,
7817871902,Sem Nome Registrado,Pub/Bar,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4624739,-48.4540891,Não especificada,
7817871904,Deposito de bebidas,Depósito de Bebidas,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.459842,-48.4544456,Não especificada,
7817871913,Sem Nome Registrado,Pub/Bar,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4617126,-48.4542011,Não especificada,
7817871916,Venda de Recarga,Loja de Conveniência,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4626877,-48.4533236,Não especificada,
7817871920,Sem Nome Registrado,Loja de Conveniência,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4549529,-48.4558962,Não especificada,
7817871932,Sem Nome Registrado,Pub/Bar,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4520863,-48.4564929,Não especificada,
7817871947,deposito de bebidas,Depósito de Bebidas,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.452758,-48.4552451,Não especificada,
7817871971,deposito,Depósito de Bebidas,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4533621,-48.4539782,Não especificada,
7817871978,deposito,Depósito de Bebidas,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4547879,-48.4534261,Não especificada,
7817871982,Sem Nome Registrado,Pub/Bar,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.454466,-48.4530863,Não especificada,
7817871989,Sem Nome Registrado,Pub/Bar,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4523997,-48.453143,Não especificada,
7817872001,Sem Nome Registrado,Pub/Bar,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4506005,-48.4537674,Não especificada,
7817872006,Sem Nome Registrado,Pub/Bar,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4492557,-48.4537707,Não especificada,
7818251023,Sem Nome Registrado,Loja de Conveniência,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4540156,-48.4470292,Não especificada,
7818251028,Sem Nome Registrado,Casa de Jogos/Bingo,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4536236,-48.4473158,Não especificada,
7818251029,Sem Nome Registrado,Pub/Bar,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4534361,-48.4473512,Não especificada,
7818251039,Sem Nome Registrado,Depósito de Bebidas,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4515288,-48.4469159,Não especificada,
7818251040,Salão de festas,Centro Comunitário,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4516388,-48.4470313,Não especificada,
7818251044,Sem Nome Registrado,Pub/Bar,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4509095,-48.4471573,Não especificada,
7818251049,Sem Nome Registrado,Restaurante,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4540148,-48.4478579,steak_house,
7818251052,Sem Nome Registrado,Fast Food/Lanchonete,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4533528,-48.4483917,Não especificada,
7818251058,Sem Nome Registrado,Loja de Conveniência,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4536469,-48.4486002,Não especificada,
7818251062,salão de festas,Salão de Dança/Forró,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4540128,-48.4490772,Não especificada,
7818251066,Sem Nome Registrado,Pub/Bar,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4541624,-48.449192,Não especificada,
7818251069,Sem Nome Registrado,Casa de Jogos/Bingo,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4545987,-48.4496329,Não especificada,
7818251071,Sem Nome Registrado,Pub/Bar,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.454664,-48.4497333,Não especificada,
7818251077,Sem Nome Registrado,Restaurante,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4555156,-48.4507414,steak_house,
7818251084,Sem Nome Registrado,Loja de Conveniência,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4540688,-48.4502797,Não especificada,
7818268987,Sem Nome Registrado,Pub/Bar,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4537117,-48.4504805,Não especificada,
7818268993,Sem Nome Registrado,Pub/Bar,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4530627,-48.4496212,Não especificada,
7818268996,Sem Nome Registrado,Pub/Bar,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4525259,-48.4492686,Não especificada,
7818269004,Sem Nome Registrado,Loja de Conveniência,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4511383,-48.4484,Não especificada,
7818269010,Sem Nome Registrado,Restaurante,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4549279,-48.4515235,steak_house,
7818269011,Sem Nome Registrado,Pub/Bar,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.453513,-48.4507293,Não especificada,
7818269013,Sem Nome Registrado,Pub/Bar,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4517216,-48.4498472,Não especificada,
7818269018,Sem Nome Registrado,Fast Food/Lanchonete,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4506463,-48.4504749,Não especificada,
7818269026,Sem Nome Registrado,Loja de Conveniência,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4488088,-48.4497635,Não especificada,
7818269027,Salão de recepçoes,Salão de Dança/Forró,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4487595,-48.4496464,Não especificada,
7818269028,Sem Nome Registrado,Loja de Conveniência,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4488334,-48.4509836,Não especificada,
7818277036,Sem Nome Registrado,Loja de Conveniência,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4502188,-48.4495988,Não especificada,
7818277038,Sem Nome Registrado,Loja de Conveniência,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4496932,-48.4492823,Não especificada,
7818277039,Sem Nome Registrado,Pub/Bar,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4494364,-48.4493605,Não especificada,
7818277043,Sem Nome Registrado,Loja de Conveniência,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.450444,-48.4486493,Não especificada,
7818277050,Sem Nome Registrado,Loja de Conveniência,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4509128,-48.446713,Não especificada,
7830864169,Tasca do Bosque,Restaurante,Travessa Angustura,3220,Marco,"Travessa Angustura, 3220 - Marco",-1.4334488,-48.4588401,burger;sandwich,
7898102324,muay burger,Fast Food/Lanchonete,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4648672,-48.448679,burger,
7898102341,pub unick,Loja de Conveniência,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4446112,-48.4487264,Não especificada,
7898746864,taberninha,Loja de Conveniência,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4590512,-48.4444051,Não especificada,
7898746865,taberninha,Loja de Conveniência,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.459276,-48.4444051,Não especificada,
7898746870,Sem Nome Registrado,Restaurante,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4440949,-48.4504694,pizza,
7902818430,conveniencias do mario,Loja de Conveniência,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4502019,-48.4467905,Não especificada,
7903611964,Sem Nome Registrado,Restaurante,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4526769,-48.4559828,Não especificada,
7903611967,malaco burger,Fast Food/Lanchonete,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4518452,-48.456644,burger,
7903611968,Sem Nome Registrado,Loja de Conveniência,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4525234,-48.4561193,Não especificada,
7903611978,point do frango assado do paulo,Fast Food/Lanchonete,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4541697,-48.4529238,chicken,
7903636886,point da cachaça,Pub/Bar,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4531313,-48.453212,Não especificada,
7903636887,Churrascaria do careca,Restaurante,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4535407,-48.4542389,steak_house,
7903636895,Sem Nome Registrado,Fast Food/Lanchonete,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4545585,-48.4529167,Não especificada,
7903636905,Sem Nome Registrado,Restaurante,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4546519,-48.4518239,pizza,
7903636907,Sem Nome Registrado,Fast Food/Lanchonete,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4544943,-48.4517981,Não especificada,
7903636924,Sem Nome Registrado,Restaurante,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4566259,-48.4510811,pizza,
7903636926,Sem Nome Registrado,Fast Food/Lanchonete,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4567979,-48.450909,burger,
7903636929,Sem Nome Registrado,Restaurante,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.456904,-48.4506456,Não especificada,
7903636931,Sem Nome Registrado,Restaurante,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4556433,-48.4508783,Não especificada,
7903636932,Sem Nome Registrado,Loja de Conveniência,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4555806,-48.4508095,Não especificada,
7903636933,joel do gelo,Depósito de Bebidas,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4554713,-48.4508986,Não especificada,
7903636935,Sem Nome Registrado,Restaurante,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4557263,-48.4507832,pizza,
7903636942,Sem Nome Registrado,Pub/Bar,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4617461,-48.452066,Não especificada,
7903636946,Sem Nome Registrado,Pub/Bar,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4524354,-48.4469331,Não especificada,
7906479280,Sem Nome Registrado,Loja de Conveniência,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4649119,-48.4540392,Não especificada,
7906479281,venda de chop,Pub/Bar,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4649246,-48.4538111,Não especificada,
7906519192,mercadinho dona bene,Loja de Conveniência,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.462428,-48.4494218,Não especificada,
7906519193,Sem Nome Registrado,Loja de Conveniência,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4624679,-48.4491247,Não especificada,
7906519195,Sem Nome Registrado,Loja de Conveniência,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4628337,-48.4493203,Não especificada,
7906519199,Sem Nome Registrado,Loja de Conveniência,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.463041,-48.4490207,Não especificada,
7906950015,Sem Nome Registrado,Pub/Bar,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4627774,-48.4516621,Não especificada,
7906950017,Sem Nome Registrado,Loja de Conveniência,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4618382,-48.4535219,Não especificada,
7906950018,Sem Nome Registrado,Loja de Conveniência,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4619063,-48.453596,Não especificada,
7906950019,Sem Nome Registrado,Loja de Conveniência,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4617671,-48.4537619,Não especificada,
7906950021,Sem Nome Registrado,Restaurante,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4615301,-48.4542597,Não especificada,
7906950022,Sem Nome Registrado,Restaurante,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4616309,-48.4546359,Não especificada,
7906950023,Sem Nome Registrado,Restaurante,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4620692,-48.4547337,Não especificada,
7906950024,Sem Nome Registrado,Restaurante,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4644546,-48.4525757,Não especificada,
7906950026,Sem Nome Registrado,Fast Food/Lanchonete,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4605659,-48.4539508,burger,
7906950028,Sem Nome Registrado,Restaurante,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4604582,-48.4537734,pizza,
7906950029,Sem Nome Registrado,Pub/Bar,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4603143,-48.4538579,Não especificada,
7906950045,Sem Nome Registrado,Fast Food/Lanchonete,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4586034,-48.4530274,chicken,
7906950049,Rei do assado el shaday,Fast Food/Lanchonete,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4579833,-48.4529381,chicken,
7906950050,Sem Nome Registrado,Pub/Bar,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4576839,-48.4533757,Não especificada,
7906950051,Sem Nome Registrado,Restaurante,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4576287,-48.4534097,Não especificada,
7910086442,Sem Nome Registrado,Depósito de Bebidas,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4579684,-48.4525324,Não especificada,
7910086446,poit do frango na brasa,Fast Food/Lanchonete,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4570893,-48.4524177,chicken,
7910086447,Sem Nome Registrado,Loja de Conveniência,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4571169,-48.4523816,Não especificada,
7910086450,Sem Nome Registrado,Pub/Bar,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4568982,-48.4523986,Não especificada,
7910086453,Sem Nome Registrado,Restaurante,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4565902,-48.4517061,pizza,
7910086458,Sem Nome Registrado,Restaurante,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4553784,-48.4509125,Não especificada,
7910086459,Sem Nome Registrado,Café,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4552922,-48.4509782,Não especificada,
7910086460,Sem Nome Registrado,Fast Food/Lanchonete,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4552734,-48.4503122,burger,
7910086461,Sem Nome Registrado,Restaurante,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4552153,-48.4502578,Não especificada,
7910086462,Sem Nome Registrado,Fast Food/Lanchonete,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4550052,-48.450194,Não especificada,
7910086464,Sem Nome Registrado,Fast Food/Lanchonete,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4544876,-48.4497081,burger,
