DISTRITO,BAIRRO,END_COMPLETO,NUM_ENDERECO,LATITUDE,LONGITUDE,DSC_ESTABELECIMENTO,COD_INDICADOR_ESTAB_ENDERECO
DAGUA,MONTESE (TERRA FIRME),RUA SAO DOMINGOS,0,-1.456728,-48.452369,BAR,1.0
DABEN,BENGUI,ALAMEDA  BENFICA,160,-1.37528,-48.454848,CYBER CAFE,1.0
DAENT,MARAMBAIA,PASSAGEM  DALVA,790,-1.401792,-48.442115,RESTAURANTE,1.0
DABEL,SAO BRAS,AVENIDA  CIPRIANO SANTOS,56,-1.44972,-48.465733,RESTAURANTE DIVINO PALADAR,1.0
DAENT,MARAMBAIA,RUA  WE 3,402,-1.399163,-48.436152,BAR E DEPOSITO PIMENTA,1.0
DAICO,CRUZEIRO,RUA SANTA IZABEL,1044,-1.300115,-48.479671,BAR VELHA GUARDA,1.0
DABEN,BENGUI,RUA  BETANIA,1212,-1.374566,-48.450313,SABOR DO CHURRASCO,1.0
DAENT,CASTANHEIRA,PASSAGEM SANTA CLARA,22,-1.410948,-48.431129,BAR,1.0
DAICO,CAMPINA DE ICOARACI,RUA MONSENHOR JOSE MARIA AZEVEDO,9,-1.294583,-48.470893,ROSE BAR TENTACIONES,1.0
DAOUT,BRASILIA,AVENIDA  BL 10,1957,-1.280698,-48.475535,RESTAURANTE LANCHONETE MAS VOCE,1.0
DAGUA,GUAMA,PASSAGEM  BOM JESUS UM,39,-1.457959,-48.457082,DEPOSITO DE BEBIDA,1.0
DAGUA,MONTESE (TERRA FIRME),PASSAGEM  LIGACAO,121,-1.460431,-48.450921,BAR,1.0
DAMOS,BAIA DO SOL,RUA  NOVA,0,-1.063556,-48.336314,LANCHONETE E RESTAURANTE CRE EM DEUS,1.0
DAENT,MARAMBAIA,PASSAGEM  DALVA,796,-1.401772,-48.442044,BAR,1.0
DABEN,BENGUI,TRAVESSA SAO PEDRO,117,-1.375895,-48.455303,LIPE CHURRASCO E VICTOR LANCHE,1.0
DAMOS,VILA,RUA  QUINZE DE NOVEMBRO,607,-1.162116,-48.468769,RESTAURANTE FAMILIA LOBATO,1.0
DABEN,TAPANA,RUA  OLARIA I,0,-1.32954,-48.475567,A L BAR LANCHONETE,1.0
DASAC,PEDREIRA,RUA  NOVA,1242,-1.422006,-48.475247,CHURRASCARIA,1.0
DAMOS,MARACAJA,RUA  FRANCISCO CARDOSO,1253,-1.165865,-48.465418,DEPOSITO DE BEBIDAS 2 IRMAOS,1.0
DAENT,UNIVERSITARIO,RUA  SEM DENOMINACAO 5,0,-1.465781,-48.451369,BAR DA MORENA,1.0
DABEN,BENGUI,RUA SAO JOSE,17,-1.376278,-48.460531,BAR SEM NOME,1.0
DABEL,MARCO,TRAVESSA  PIRAJA,1202,-1.427465,-48.459596,RESTAURANTE TA TUDO EM CASA,1.0
DASAC,FATIMA,VILA  BASE,2,-1.445183,-48.471554,BAR,1.0
DAICO,CRUZEIRO,RUA  QUINZE DE AGOSTO,0,-1.297965,-48.483693,RESTAURANTE PINHEIRO,1.0
DABEN,UNA,RODOVIA  TRANSCOQUEIRO,8,-1.36881,-48.422582,RESTAURANTE CHURRASCO MIX,1.0
DABEN,TAPANA,RUA  SETE DE SETEMBRO,17,-1.352797,-48.460791,ESQUINA BAR,1.0
DABEN,COQUEIRO,RUA  PRINCIPAL,0,-1.330678,-48.439283,BAR DO CHALES,1.0
DABEN,COQUEIRO,RUA  PRINCIPAL,0,-1.33082,-48.439982,DEPOSITO DE BEBIDAS SANTANA,1.0
DASAC,SACRAMENTA,AVENIDA  INDEPENDENCIA,114,-1.411138,-48.477852,BAR,1.0
DASAC,FATIMA,RUA  DIOGO MOIA,1939,-1.440458,-48.472004,CAFE DA MANHA,1.0
DAGUA,CREMACAO,PASSAGEM  UNIAO,2464,-1.463082,-48.477815,BAR,1.0
DASAC,SACRAMENTA,PASSAGEM  MIRANDINHA,703,-1.416018,-48.481431,BAR E RESTAURANTE,1.0
DABEL,CAMPINA,RUA SANTO ANT0NIO,492,-1.448461,-48.497106,MAIS SABOR RESTAURANTE E LANCHONETE,1.0
DABEL,CAMPINA,RUA SANTO ANT0NIO,455,-1.448739,-48.497343,ANALLI RESTAURANTE,1.0
DAENT,MARAMBAIA,RUA  ESPERANTO,4,-1.407336,-48.443898,BAR E RESTAURANTE FLOR DE LIS,1.0
DAMOS,SAO FRANCISCO,RUA  VARIANTE,108,-1.108711,-48.416963,BAR,1.0
DAENT,MARAMBAIA,RUA CAPITAO BRAGA,218,-1.404039,-48.43752,BAR,1.0
DABEL,CIDADE VELHA,TRAVESSA  GURUPA,312,-1.459715,-48.502618,BAR DO RUBAO,1.0
DABEL,REDUTO,RUA  VINTE E OITO DE SETEMBRO,746,-1.446905,-48.493793,BILHAR E SINUCA,1.0
DAGUA,JURUNAS,RUA SAO SILVESTRE,295,-1.471732,-48.487816,DEPOSITO DE BEBIDAS,1.0
DABEN,UNA,RODOVIA  TRANSCOQUEIRO,41,-1.369046,-48.422439,BAR E RESTAURANTE,1.0
DABEN,UNA,RODOVIA  TRANSCOQUEIRO,73,-1.372222,-48.422097,BAR E RESTAURANTE,1.0
DAGUA,GUAMA,TRAVESSA  EZERIEL MONICO DE MATOS,82,-1.465115,-48.462107,DEPOSITO DE BEBIDAS R E R 2 IRMAOS,1.0
DAOUT,SAO JOAO DO OUTEIRO,RUA  BEIRA RIO,10,-1.256997,-48.467983,BAR ODAHA,1.0
DAMOS,ARIRAMBA,RUA  VILA NOVA,408,-1.120994,-48.428658,BAR,1.0
DABEN,COQUEIRO,RUA  PRINCIPAL,58,-1.330959,-48.445522,RESTAURANTE,1.0
DABEN,BENGUI,RUA  LAMEIRA BITTENCOURT,0,-1.376774,-48.449451,RESTAURANTE,1.0
DABEN,TAPANA,RODOVIA  DO TAPANA,17,-1.329251,-48.478674,BAR A LA LUZIA,1.0
DAENT,MANGUEIRAO,AVENIDA MAJOR AVIADOR SEDA,171,-1.384076,-48.455371,ESQUINA DO CHURRASCO,1.0
DASAC,SACRAMENTA,PASSAGEM SANTA MARIA,73,-1.415347,-48.476251,RESTAURANTE BIG FOOD,1.0
DAGUA,JURUNAS,TRAVESSA  DOS TUPINAMBAS,726,-1.465841,-48.488697,ANDERSON BAR E RESTAURANTE,1.0
DAGUA,JURUNAS,PASSAGEM  TUPA,2,-1.472637,-48.48888,DEPOSITO CASA DA BEBIDA,1.0
DAGUA,CONDOR,AVENIDA  BERNARDO SAYAO,0,-1.475901,-48.475771,BAR E RESTAURANTE EMBARQUE,1.0
DABEN,COQUEIRO,AVENIDA SAO PEDRO,58,-1.351219,-48.436414,BAR DA GALERA,1.0
DABEN,PRATINHA,PASSAGEM  SANTOS,6,-1.361894,-48.472322,CHURRASCO,1.0
DAGUA,GUAMA,RUA BARAO DE IGARAPE MIRI,632,-1.467404,-48.462993,DEPOSITO DE BEBIDAS,1.0
DAICO,AGULHA,RUA  OITO DE MAIO,245,-1.303346,-48.4696,BAR DO DELBA,1.0
DAENT,CURIO-UTINGA,PASSAGEM  AZ DE OURO,100,-1.404946,-48.419794,DEPOSITO DE BEBIDAS,1.0
DASAC,SACRAMENTA,PASSAGEM  MUCAJA,334,-1.411539,-48.469301,RESTAURANTE,1.0
DAGUA,MONTESE (TERRA FIRME),RUA  DOIS DE JUNHO,291,-1.454742,-48.451677,RESTAURANTE,1.0
DABEL,CAMPINA,RUA SENADOR MANOEL BARATA,0,-1.455571,-48.501656,RESTAURANTE AL JAMAL,1.0
DABEL,CAMPINA,TRAVESSA  SETE DE SETEMBRO,29,-1.452642,-48.502529,RESTAURANTE,1.0
DAGUA,CANUDOS,AVENIDA  GENTIL BITTENCOURT,3232,-1.454639,-48.463588,BAR,1.0
DAOUT,SAO JOAO DO OUTEIRO,AVENIDA  FRANKLIN DE MENEZES,0,-1.258741,-48.465612,PONTO DE CHURRASCO,1.0
DAOUT,SAO JOAO DO OUTEIRO,AVENIDA  FRANKLIN DE MENEZES,46,-1.25787,-48.466425,RESTAURANTE POPULAR,1.0
DAOUT,SAO JOAO DO OUTEIRO,AVENIDA  FRANKLIN DE MENEZES,33,-1.256804,-48.467613,FOCAS RESTAURANTE,1.0
DAOUT,SAO JOAO DO OUTEIRO,AVENIDA  FRANKLIN DE MENEZES,39,-1.256498,-48.467881,RESTAURANTE DELICIA,1.0
DAICO,PONTA GROSSA,TRAVESSA  SOUZA FRANCO,583,-1.304454,-48.483953,DEPOSITO DE BEBIDAS,1.0
DABEN,COQUEIRO,RUA  PRINCIPAL,379,-1.331456,-48.444222,CHURRASCO GREGO,1.0
DAMOS,CARANANDUBA,RUA SAO JORGE,0,-1.094141,-48.406677,DEPOSITO DE BEBIDAS,1.0
DAICO,CAMPINA DE ICOARACI,RODOVIA  AUGUSTO MONTENEGRO,850,-1.300544,-48.47058,BAR CERVEJARIA FUTEBOL CLUBE,1.0
DAICO,AGULHA,PASSAGEM  SOL NASCENTE,2667,-1.303281,-48.468432,BAR DA IRA,1.0
DABEN,PARQUE VERDE,RUA  TAYO COSTA,70,-1.357639,-48.455722,BAR DA VANIA,1.0
DASAC,FATIMA,TRAVESSA  ANTONIO BAENA,461,-1.438682,-48.474643,BAR DO JONHY,1.0
DAGUA,GUAMA,TRAVESSA  BRASILIA,0,-1.459789,-48.46066,BAR DO ICARO,1.0
DAOUT,SAO JOAO DO OUTEIRO,AVENIDA  FRANKLIN DE MENEZES,236,-1.258074,-48.466316,RESTAURANTE DA OYA,1.0
DABEL,MARCO,AVENIDA DUQUE DE CAXIAS,450,-1.442287,-48.469145,BAR,1.0
DAMOS,SAO FRANCISCO,RUA  MARABA,231,-1.109635,-48.414617,BAR E VENDA,1.0
DAGUA,GUAMA,TRAVESSA  BRASILIA,5,-1.459641,-48.460606,VENDA DE CHURRASCO,1.0
DAGUA,MONTESE (TERRA FIRME),AVENIDA  RIO TUCUNDUBA,116,-1.46292,-48.454688,BAR,1.0
DAGUA,GUAMA,AVENIDA  BERNARDO SAYAO,4730,-1.474844,-48.466228,RESTAURANTE IDEAL,1.0
DAICO,PONTA GROSSA,TRAVESSA  SOUZA FRANCO,577,-1.304449,-48.483975,DEPOSITO DE BEBIDA DO LUA,1.0
DAOUT,BRASILIA,RUA  MAGALHAES BARATA,0,-1.222417,-48.549431,POUSADA E RESTAURANTE ESTRELA DALVA,1.0
DASAC,SACRAMENTA,PASSAGEM  MUCAJA,340,-1.411508,-48.469266,BAR,1.0
DAENT,MARAMBAIA,RUA CAPITAO BRAGA,220,-1.403903,-48.437445,BAR,1.0
DAENT,MARAMBAIA,RUA CAPITAO BRAGA,0,-1.404044,-48.437469,BAR,1.0
DAMOS,MARACAJA,ILHA SAO PEDRO,0,-1.215976,-48.407403,RESTAURANTE DA TIA,1.0
DABEL,UMARIZAL,TRAVESSA DOM ROMUALDO DE SEIXAS,346,-1.438078,-48.48973,RESTAURANTE,1.0
DABEN,COQUEIRO,RUA  PORTELINHA,9,-1.334898,-48.435558,BAR,1.0
DAENT,UNIVERSITARIO,RUA  AUGUSTO CORREA,2,-1.464981,-48.444857,RESTAURANTE RESTO DO PARQUE,1.0
DAICO,CAMPINA DE ICOARACI,RUA  VILA DOS INOCENTES II,10,-1.292839,-48.467005,BAR DO MAYKON,1.0
DAOUT,SAO JOAO DO OUTEIRO,AVENIDA  FRANKLIN DE MENEZES,393,-1.258822,-48.465466,DEPOSITO DE BEBIDAS,1.0
DABEN,COQUEIRO,RUA  PRINCIPAL,40,-1.331339,-48.444483,BAR,1.0
DAGUA,CONDOR,AVENIDA  ALCINDO CACELA,4092,-1.472542,-48.476071,RESTAURANTE E SOCIETY C9,1.0
DABEL,UMARIZAL,RUA  MUNICIPALIDADE,1139,-1.438806,-48.490449,TUDO PARA CHURRASCO,1.0
DABEN,TAPANA,RODOVIA  DO TAPANA,26,-1.340209,-48.468068,BAR E RESTAURANTE CURANA SHOW,1.0
DAICO,TENONE,PASSAGEM  QUINTA LINHA,0,-1.321242,-48.440793,RESTAURANTE E CHURRASCO SEM NOME,1.0
DABEN,COQUEIRO,AVENIDA  SECUNDARIA,36,-1.333707,-48.434111,BAR KINGS ROCK CLUB,1.0
DASAC,FATIMA,TRAVESSA  ANTONIO BAENA,7,-1.441387,-48.470078,BAR E MERCANTIL BRASIL,1.0
DABEL,MARCO,PASSAGEM  WALDIR ACATAUASSU NUNES,3652,-1.443107,-48.452462,RESTAURANTE,1.0
DAOUT,SAO JOAO DO OUTEIRO,AVENIDA  FRANKLIN DE MENEZES,280,-1.258187,-48.465999,BAR TIA MARIA,1.0
DAOUT,SAO JOAO DO OUTEIRO,AVENIDA  FRANKLIN DE MENEZES,32,-1.260477,-48.466796,RESTAURANTE MARE CHEIA,1.0
DASAC,TELEGRAFO,RUA  CURUCA,1123,-1.42904,-48.483227,BAR,1.0
DASAC,PEDREIRA,RUA  NOVA,1116,-1.422437,-48.475544,DEPOSITO DE BEBIDAS,1.0
DAOUT,SAO JOAO DO OUTEIRO,AVENIDA  FRANKLIN DE MENEZES,50,-1.25798,-48.46633,RESTAURANTE DONANA,1.0
DABEL,CIDADE VELHA,PASSAGEM  DO CARMO,161,-1.459761,-48.50601,BAR DO SALVE JORGE,1.0
DAGUA,GUAMA,TRAVESSA  BRASILIA,9,-1.457057,-48.460772,VENDA DE TAPIOCA,1.0
DABEL,SAO BRAS,AVENIDA GOVERNADOR MAGALHAES BARATA,401,-1.451926,-48.476866,RESTAURANTE DAMASCO,1.0
DABEL,MARCO,TRAVESSA BARAO DO TRIUNFO,3080,-1.433974,-48.460524,BAR EGUA DU BUTECO,1.0
DAICO,CAMPINA DE ICOARACI,RUA  LUIS AZEVEDO,400,-1.298596,-48.47111,RESTAURANTE NOVO TEMPERO,1.0
DABEL,UMARIZAL,RUA  DIOGO MOIA,396,-1.443958,-48.485428,MN DEPOSITOS DE BEBIDAS,1.0
DASAC,FATIMA,TRAVESSA  ANTONIO BAENA,552,-1.439841,-48.47268,MERCADINHO E RESTAURANTE,1.0
DABEN,CABANAGEM,AVENIDA  INDEPENDENCIA,24,-1.363246,-48.433212,FISH BAR,1.0
DABEN,BENGUI,RUA  BENFICA,10,-1.37526,-48.460575,BAR,1.0
DASAC,PEDREIRA,AVENIDA MARQUES DE HERVAL,1201,-1.430135,-48.469842,RESTAURANTE SO PORCO,1.0
DABEL,BATISTA CAMPOS,RUA  VEIGA CABRAL,1224,-1.458746,-48.494395,RESTAURANTE,1.0
DABEL,BATISTA CAMPOS,RUA  VEIGA CABRAL,1236,-1.458658,-48.49444,RESTAURANTE,1.0
DAGUA,CONDOR,TRAVESSA  DOS TUPINAMBAS,1550,-1.470348,-48.483072,BAR,1.0
DABEL,MARCO,TRAVESSA  DA ESTRELA,3528,-1.441708,-48.454457,MERCADINHO FEED S BAR,1.0
DAICO,TENONE,PASSAGEM SAO LUIZ,195,-1.323502,-48.445049,DEPOSITO BEBIDAS,1.0
DASAC,PEDREIRA,RUA  NOVA,1392,-1.420252,-48.47414,BAR,1.0
DAENT,SOUZA,PASSAGEM  GETULIO VARGAS,16,-1.41574,-48.449667,BAR,1.0
DAGUA,GUAMA,PASSAGEM PADRE MARIO ADALBERTO,11,-1.461281,-48.463417,BAR,1.0
DABEN,UNA,RODOVIA  TRANSCOQUEIRO,251,-1.373573,-48.42232,RESTAURANTE DEUS E FIEL,1.0
DABEL,MARCO,VIELA  RODRIGUES,27,-1.430078,-48.464964,RESTAURANTE DA DAYSE,1.0
DAGUA,JURUNAS,PASSAGEM  CARLOS DE CARVALHO,2184,-1.473334,-48.486409,DEPOSITO DE BEBIDAS,1.0
DAGUA,GUAMA,PASSAGEM SANTA LUCIA,57,-1.466814,-48.472744,BAR,1.0
DAICO,CAMPINA DE ICOARACI,PASSAGEM  PASSARELA,5,-1.300373,-48.467857,BAR,1.0
DAICO,CAMPINA DE ICOARACI,PASSAGEM  PASSARELA,0,-1.300163,-48.467761,RESTAURANTE ALEX COMPANIA,1.0
DABEL,BATISTA CAMPOS,AVENIDA  SERZEDELO CORREA,880,-1.460318,-48.488384,RESTAURANTE SUSHI BAR,1.0
DAGUA,CREMACAO,RUA  DOS CARIPUNAS,2978,-1.460331,-48.476213,CYBER CAFE,1.0
DAMOS,MARACAJA,RUA  TIRADENTES,28,-1.166172,-48.459921,CHURRASCO DA BABY,1.0
DAGUA,CREMACAO,AVENIDA  ALCINDO CACELA,3217,-1.465597,-48.476555,VENDA DE CHURRASCO,1.0
DAGUA,GUAMA,RUA  PAULO CICERO,2563,-1.469455,-48.468442,BAR,1.0
DAGUA,JURUNAS,RUA  DOS PARIQUIS,69,-1.473267,-48.497673,BAR BARRACAO DO LEAO,1.0
DAICO,CAMPINA DE ICOARACI,PASSAGEM  BOM JESUS,463,-1.29882,-48.471682,BAR ESTRELA DALVA,1.0
DASAC,TELEGRAFO,TRAVESSA  MAGNO DE ARAUJO,0,-1.43055,-48.485214,VENDA DE CAFE,1.0
DASAC,TELEGRAFO,TRAVESSA  MAGNO DE ARAUJO,0,-1.430518,-48.485139,VENDA DE CAFE,1.0
DABEL,MARCO,AVENIDA DUQUE DE CAXIAS,1219,-1.436361,-48.466274,BAR,1.0
DABEN,PRATINHA,RUA  AGUA LIMPA,4,-1.359224,-48.471576,FLUXO PUB BAR E LANCHONETE,1.0
DASAC,SACRAMENTA,RUA  NOVA,1335,-1.42094,-48.474717,CHURRASCARIA ESPETO DO GARROTE,1.0
DABEL,UMARIZAL,RUA  DIOGO MOIA,340,-1.444115,-48.486044,SHISHA LOUNGE BAR,1.0
DASAC,PEDREIRA,TRAVESSA DOUTOR ENEAS PINHEIRO,157,-1.42138,-48.4712,RESTAURANTE,1.0
DAICO,PARACURI,RUA  DA PAZ,0,-1.320581,-48.484745,CHURRASCO,1.0
DAGUA,GUAMA,PASSAGEM  CONDURU,34,-1.459763,-48.460246,RESTAURANTE DOIS IRMAOS,1.0
DABEN,SAO CLEMENTE,PASSAGEM SAO FRANCISCO,7,-1.360803,-48.466112,BAR DO DOUTOR,1.0
DASAC,MIRAMAR,RODOVIA  ARTHUR BERNARDES,1560,-1.412381,-48.493114,BAR NEGRAO,1.0
DASAC,PEDREIRA,RUA  NOVA,1392,-1.42026,-48.474173,BAR DO CEARA,1.0
DABEL,CAMPINA,RUA  GASPAR VIANA,184,-1.449888,-48.499817,BOATE BAR BIRINIGTH PRIME,1.0
DABEN,BENGUI,PASSAGEM  BETANIA,10,-1.378491,-48.450751,RESTAURANTE,1.0
DABEL,SAO BRAS,TRAVESSA  NOVE DE JANEIRO,1222,-1.450911,-48.475681,RESTAURANTE,1.0
DABEN,PARQUE VERDE,RUA  TAYO COSTA,27,-1.357562,-48.454407,BAR,1.0
DAOUT,BRASILIA,RUA  PRAIA DA FLEXEIRA,0,-1.234479,-48.559663,BAR DO PEDRO,1.0
DASAC,SACRAMENTA,AVENIDA DOUTOR FREITAS,47,-1.41177,-48.472892,CASA DE EVENTOS AVENIDA SHOW,1.0
DABEL,BATISTA CAMPOS,AVENIDA  SERZEDELO CORREA,890,-1.460387,-48.488423,GRAO RESTAURANTE,1.0
DASAC,PEDREIRA,TRAVESSA ALFERES COSTA,1086,-1.416962,-48.470039,DEUCILOS BAR,4.0
DAICO,PONTA GROSSA,RUA CORONEL JUVENCIO SARMENTO,1530,-1.306226,-48.481219,DEPOSITO DE BEBIDAS CASA PRIMUS,1.0
DAICO,CAMPINA DE ICOARACI,PASSAGEM  PASSARELA,0,-1.300253,-48.467769,DU POINT BAR,1.0
DAMOS,FAROL,AVENIDA  DEZESSEIS DE NOVEMBRO,1150,-1.141873,-48.461111,RESTAURANTE SHAMAH SUSHI,1.0
DASAC,PEDREIRA,AVENIDA MARQUES DE HERVAL,1103,-1.430864,-48.470293,BAR,1.0
DAICO,CRUZEIRO,RUA CORONEL JUVENCIO SARMENTO,1,-1.29226,-48.482062,RESTAURANTE,1.0
DABEN,COQUEIRO,TRAVESSA  WE 1,15,-1.345376,-48.448552,BAR DA CASTANHOLA I,1.0
DAMOS,PRAIA GRANDE,AVENIDA  DEZESSEIS DE NOVEMBRO,2232,-1.152042,-48.465911,RESTAURANTE ROSILDA,1.0
DASAC,MIRAMAR,RODOVIA  ARTHUR BERNARDES,1600,-1.412051,-48.492993,RESTAURANTE RECOMECO,1.0
DAENT,MARAMBAIA,AVENIDA  PEDRO ALVARES CABRAL,0,-1.405181,-48.435602,RESTAURANTE PRATO POPULAR,1.0
DAGUA,GUAMA,PASSAGEM  CONDURU,118,-1.45953,-48.460058,RESTAURANTE BOM,1.0
DABEN,BENGUI,RUA SAO BENTO,530,-1.378072,-48.450665,BAR DO PANTOJA,1.0
DAENT,MANGUEIRAO,QUADRA  DEZOITO,7,-1.379382,-48.439308,RESTAURANTE DA MONICA,1.0
DABEN,UNA,RODOVIA  TRANSCOQUEIRO,10,-1.373782,-48.423198,RESTAURANTE,1.0
DAMOS,FAROL,AVENIDA  DEZESSEIS DE NOVEMBRO,984,-1.140455,-48.4605,RESTAURANTE DELICIA DA 16,1.0
DAICO,PARQUE GUAJARA,RUA  JOAO CANUTO,3,-1.314283,-48.461238,DEPOSITO DE BEBIDAS,1.0
DASAC,TELEGRAFO,PASSAGEM  BOCA DO ACRE,726,-1.419718,-48.486641,BAR DA NEGA,1.0
DABEN,PARQUE VERDE,PASSAGEM  PRIMEIRO DE JULHO,73,-1.369211,-48.451626,BAR,1.0
DABEN,COQUEIRO,TRAVESSA  WE 1,15,-1.345383,-48.448547,BAR CASTANHOLA,1.0
DAGUA,CREMACAO,RUA  DOS MUNDURUCUS,2867,-1.458191,-48.480305,CASA PINHEIRO BAR E VENDA DE ALIMENTOS,1.0
DABEL,BATISTA CAMPOS,TRAVESSA  DOS APINAGES,684,-1.46672,-48.484896,RESTAURANTE,1.0
DAGUA,JURUNAS,TRAVESSA  TUPINAMBAS,631,-1.465567,-48.489622,BAR,1.0
DASAC,PEDREIRA,RUA  NOVA,316,-1.428844,-48.479862,LANCHONETE E CHURRASCARIA POINT DA MARIA,1.0
DAGUA,GUAMA,PASSAGEM  PINHEIRO,1,-1.474725,-48.460651,BAR DA MARIA,1.0
DAICO,PONTA GROSSA,RUA CORONEL JUVENCIO SARMENTO,1470,-1.305646,-48.48128,DEPOSITO DE GELO E BEBIDAS,1.0
DABEN,CABANAGEM,RUA  DAMASCO,99,-1.369028,-48.434193,RESTAURANTE,1.0
DASAC,PEDREIRA,TRAVESSA  CHACO,309,-1.432817,-48.478316,BAR,1.0
DAMOS,CHAPEU VIRADO,AVENIDA  DEZESSEIS DE NOVEMBRO,545,-1.137011,-48.458692,BAR E RESTAURANTE DA 16,1.0
DASAC,TELEGRAFO,PASSAGEM PADRE JULIAO,0,-1.426201,-48.49057,BAR VILA REAL,1.0
DAICO,MARACACUERA,ENTRADA  OUTEIRO,0,-1.299537,-48.453329,BF RESTAURANTE,1.0
DABEN,COQUEIRO,RUA  SEM DENOMINACAO 3,0,-1.344102,-48.446094,BAR E VENDA DE REFRIGERANTES SEM NOME,1.0
DAENT,CURIO-UTINGA,PASSAGEM  GASPAR DUTRA,248,-1.428151,-48.448461,ART BAR,1.0
DABEN,COQUEIRO,PASSAGEM SANTA PAZ,35,-1.358737,-48.433151,BAR DO DINHO,1.0
DAGUA,CREMACAO,AVENIDA GENERALISSIMO DEODORO,1949,-1.45807,-48.482738,DEPOSITO DE BEBIDAS SO GELADA,1.0
DASAC,PEDREIRA,TRAVESSA  CURUZU,605,-1.437091,-48.474703,RESTAURANTE,1.0
DASAC,PEDREIRA,TRAVESSA  VILETA,1496,-1.434929,-48.470495,BAR DO BIRA,1.0
DABEL,MARCO,TRAVESSA  HUMAITA,1733,-1.437956,-48.468099,RESTAURANTE,1.0
DABEL,MARCO,TRAVESSA  HUMAITA,1717,-1.437805,-48.468076,BAR,1.0
DAICO,AGULHA,ALAMEDA  BOA ESPERANCA,28,-1.306468,-48.468775,BAR DA BAIXINHA,1.0
DASAC,PEDREIRA,AVENIDA  PEDRO MIRANDA,1705,-1.424746,-48.469983,CASA DE SHOW BACK,1.0
DAGUA,CREMACAO,TRAVESSA  NOVE DE JANEIRO,2967,-1.466196,-48.475099,PONTO DE CHURRASCO,1.0
DAENT,MARAMBAIA,RUA  RAUL SOARES,22,-1.400512,-48.440838,DEPOSITO DE BEBIDAS,1.0
DAICO,AGULHA,RUA  OITO DE MAIO,66,-1.301834,-48.469824,BAR,1.0
DABEL,REDUTO,RUA  GASPAR VIANA,913,-1.446011,-48.494285,VENDA DE CAFE DA MANHA,1.0
DAENT,MANGUEIRAO,AVENIDA  DAMASCO,0,-1.374223,-48.440767,RESTAURANTE SA SOCORRO,1.0
DAENT,MANGUEIRAO,AVENIDA  DAMASCO,9,-1.374387,-48.440951,BAR REGIS,1.0
DAENT,CURIO-UTINGA,PASSAGEM  GASPAR DUTRA,174,-1.427293,-48.448678,DEPOSITO DE BEBIDAS M M,1.0
DABEN,PARQUE VERDE,RUA DOM MANUEL,5,-1.373573,-48.44196,CABANUS BAR E PETISCARIA,1.0
DABEL,SAO BRAS,RUA  DEODORO DE MENDONCA,437,-1.450449,-48.466673,RESTAURANTE DOM ARTHUR,1.0
DASAC,PEDREIRA,TRAVESSA  CHACO,281,-1.432635,-48.478545,RESTAURANTE SOPA DO BAIANO,1.0
DAGUA,GUAMA,TRAVESSA  QUATORZE DE ABRIL,2336,-1.461113,-48.471934,RESTAURANTE UATA,1.0
DAGUA,GUAMA,AVENIDA  BERNARDO SAYAO,4345,-1.474586,-48.469919,RESTAURANTE SABOR CASEIRO,1.0
DASAC,MARACANGALHA,AVENIDA  SUL,0,-1.400156,-48.477814,DEPOSITO DE BEBIDAS,1.0
DABEN,CABANAGEM,RUA  PRINCIPAL,20,-1.375619,-48.435185,BAR,1.0
DAGUA,CONDOR,RUA  LAURO MALCHER,0,-1.474032,-48.479974,BAR DO MESSIAS,4.0
DAGUA,CONDOR,RUA  LAURO MALCHER,43,-1.474008,-48.479972,RESTAURANTE VIP,1.0
DABEL,MARCO,TRAVESSA BARAO DO TRIUNFO,3883,-1.438113,-48.4543,BAR SEGUNDA INTENCAO,1.0
DABEN,BENGUI,RUA  AJAX DE OLIVEIRA,406,-1.37638,-48.457052,RESTAURANTE,1.0
DAGUA,CREMACAO,TRAVESSA  QUINTINO BOCAIUVA,2104,-1.457749,-48.485133,RESTAURANTE,1.0
DABEN,TAPANA,RUA  RANARIO,153,-1.330848,-48.468681,DEPOSITO DE BEBIDA 153,4.0
DABEN,TAPANA,RUA  RANARIO,153,-1.330892,-48.468537,RESTAURANTE SEM NOME153,1.0
DAMOS,ARIRAMBA,RUA  VILA NOVA,716,-1.119801,-48.429561,POINT DO CAFE,1.0
DAMOS,ARIRAMBA,RUA  VILA NOVA,809,-1.11962,-48.429747,LORA BAR E REATAURANTE,1.0
DABEN,BENGUI,RUA  AJAX DE OLIVEIRA,171,-1.376382,-48.457517,BAR ALAN SOARES,1.0
DAENT,MARAMBAIA,CANAL  AGUA CRISTAL,49,-1.404603,-48.461731,CAFE DA MANHA,1.0
DAENT,MARAMBAIA,CANAL  AGUA CRISTAL,63,-1.404686,-48.461328,RESTAURANTE,1.0
DASAC,FATIMA,TRAVESSA  FRANCISCO CALDEIRA CASTELO BRANCO,0,-1.443221,-48.470913,BAR DO IZAAC,1.0
DAENT,CASTANHEIRA,AVENIDA  PEDRO ALVARES CABRAL,140,-1.407926,-48.443487,BAR E RESTAURANTE,1.0
DAICO,PARACURI,RUA  DOIS DE DEZEMBRO,0,-1.316444,-48.476682,BAR,1.0
DAGUA,GUAMA,PASSAGEM  ALVINO,80,-1.472013,-48.469614,BAR VALDETE,1.0
DAGUA,JURUNAS,RUA  DOS MUNDURUCUS,1002,-1.466343,-48.493934,CAFE DA NATH,1.0
